source,addr:TW:dataset,addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:full,x,y
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,42號,,,新竹市東區光明里8鄰光復路二段清大西院42號,249058.78,2743322.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,42號,2,,新竹市東區光明里8鄰光復路二段清大西院42號二樓,249058.78,2743322.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,42號,5,,新竹市東區光明里8鄰光復路二段清大西院42號五樓,249058.78,2743322.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,43號,,,新竹市東區光明里7鄰光復路二段清大東院43號,250081.42,2742831.94
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,43號,5,,新竹市東區光明里8鄰光復路二段清大西院43號五樓,249060.17,2743312.8
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,44號,,,新竹市東區光明里8鄰光復路二段清大西院44號,249061.06,2743304.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,44號,,,新竹市東區光明里7鄰光復路二段清大東院44號,250078.13,2742834.94
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,44號,2,,新竹市東區光明里8鄰光復路二段清大西院44號二樓,249061.06,2743304.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,44號,5,,新竹市東區光明里8鄰光復路二段清大西院44號五樓,249061.06,2743304.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,44之1號,,,新竹市東區光明里8鄰光復路二段清大西院44之1號,249064.31,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,45號,,,新竹市東區光明里8鄰光復路二段清大西院45號,249037.81,2743297.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,45號,,,新竹市東區光明里7鄰光復路二段清大東院45號,250073.34,2742813.99
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,45號,2,,新竹市東區光明里8鄰光復路二段清大西院45號二樓,249037.81,2743297.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,45號,3,,新竹市東區光明里8鄰光復路二段清大西院45號三樓,249037.81,2743297.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,45號,4,,新竹市東區光明里8鄰光復路二段清大西院45號四樓,249037.81,2743297.7
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,45號,5,,新竹市東區光明里8鄰光復路二段清大西院45號五樓,250073.34,2742813.99
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,46號,,,新竹市東區光明里8鄰光復路二段清大西院46號,249033.26,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,46號,,,新竹市東區光明里7鄰光復路二段清大東院46號,250083.81,2742815.49
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,46號,2,,新竹市東區光明里8鄰光復路二段清大西院46號二樓,249033.26,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,46號,3,,新竹市東區光明里8鄰光復路二段清大西院46號三樓,249033.26,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,46號,4,,新竹市東區光明里8鄰光復路二段清大西院46號四樓,249033.26,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,46號,5,,新竹市東區光明里8鄰光復路二段清大西院46號五樓,249033.26,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47號,,,新竹市東區光明里8鄰光復路二段清大西院47號,249028.23,2743298.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,47號,,,新竹市東區光明里7鄰光復路二段清大東院47號,250075.73,2742795.44
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47號,2,,新竹市東區光明里8鄰光復路二段清大西院47號二樓,249028.23,2743298.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47號,3,,新竹市東區光明里8鄰光復路二段清大西院47號三樓,249028.23,2743298.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47號,4,,新竹市東區光明里8鄰光復路二段清大西院47號四樓,249028.23,2743298.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47號,5,,新竹市東區光明里8鄰光復路二段清大西院47號五樓,249028.23,2743298.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,47之1號,,,新竹市東區光明里8鄰光復路二段清大西院47之1號,249021.97,2743298.2
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48號,,,新竹市東區光明里8鄰光復路二段清大西院48號,249013.06,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,48號,,,新竹市東區光明里7鄰光復路二段清大東院48號,250082.02,2742788.56
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48號,2,,新竹市東區光明里8鄰光復路二段清大西院48號二樓,249013.06,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48號,3,,新竹市東區光明里8鄰光復路二段清大西院48號三樓,249013.06,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48號,4,,新竹市東區光明里8鄰光復路二段清大西院48號四樓,249013.06,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48號,5,,新竹市東區光明里8鄰光復路二段清大西院48號五樓,249013.06,2743297.75
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,48之1號,,,新竹市東區光明里8鄰光復路二段清大西院48之1號,249002.13,2743297.94
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,49號,,,新竹市東區光明里7鄰光復路二段清大東院49號,250096.08,2742815.49
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,49號,,,新竹市東區光明里8鄰光復路二段清大西院49號,248983.42,2743295.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,49號,2,,新竹市東區光明里8鄰光復路二段清大西院49號二樓,248983.42,2743295.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,49號,3,,新竹市東區光明里8鄰光復路二段清大西院49號三樓,248983.42,2743295.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,49號,4,,新竹市東區光明里8鄰光復路二段清大西院49號四樓,248983.42,2743295.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,49號,5,,新竹市東區光明里8鄰光復路二段清大西院49號五樓,248983.42,2743295.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,50號,,,新竹市東區光明里7鄰光復路二段清大東院50號,250108.88,2742815.07
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,50號,,,新竹市東區光明里8鄰光復路二段清大西院50號,248972.82,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,50號,2,,新竹市東區光明里8鄰光復路二段清大西院50號二樓,248972.82,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,50號,3,,新竹市東區光明里8鄰光復路二段清大西院50號三樓,248972.82,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,50號,4,,新竹市東區光明里8鄰光復路二段清大西院50號四樓,248972.82,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,8,光復路二段,清大西院,50號,5,,新竹市東區光明里8鄰光復路二段清大西院50號五樓,248972.82,2743295.72
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,51號,,,新竹市東區光明里7鄰光復路二段清大東院51號,250096.68,2742791.85
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,51號,,,新竹市東區光明里6鄰光復路二段清大西院51號,249091.58,2743350.61
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,51號,2,,新竹市東區光明里6鄰光復路二段清大西院51號二樓,249091.58,2743350.61
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,51號,3,,新竹市東區光明里6鄰光復路二段清大西院51號三樓,249091.58,2743350.61
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,52號,,,新竹市東區光明里7鄰光復路二段清大東院52號,250109.84,2742793.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,52號,,,新竹市東區光明里6鄰光復路二段清大西院52號,249096.07,2743328.51
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,52號,2,,新竹市東區光明里6鄰光復路二段清大西院52號二樓,249096.07,2743328.51
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,52號,3,,新竹市東區光明里6鄰光復路二段清大西院52號三樓,249096.07,2743328.51
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,53號,,,新竹市東區光明里7鄰光復路二段清大東院53號,250098.17,2742775.1
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,53號,,,新竹市東區光明里6鄰光復路二段清大西院53號,249104.35,2743357.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,53號,2,,新竹市東區光明里6鄰光復路二段清大西院53號二樓,249104.35,2743357.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,53號,3,,新竹市東區光明里6鄰光復路二段清大西院53號三樓,249104.35,2743357.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,54號,,,新竹市東區光明里7鄰光復路二段清大東院54號,250109.67,2742773.8
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,54號,,,新竹市東區光明里6鄰光復路二段清大西院54號,249106.08,2743324.02
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,54號,2,,新竹市東區光明里6鄰光復路二段清大西院54號二樓,249106.08,2743324.02
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,54號,3,,新竹市東區光明里6鄰光復路二段清大西院54號三樓,249106.08,2743324.02
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,55號,,,新竹市東區光明里6鄰光復路二段清大西院55號,249117.82,2743352.68
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,55號,,,新竹市東區光明里7鄰光復路二段清大東院55號,250096.68,2742834.34
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,55號,2,,新竹市東區光明里6鄰光復路二段清大西院55號二樓,249117.82,2743352.68
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,55號,3,,新竹市東區光明里6鄰光復路二段清大西院55號三樓,249117.82,2743352.68
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,56號,,,新竹市東區光明里6鄰光復路二段清大西院56號,249122.65,2743328.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,56號,,,新竹市東區光明里7鄰光復路二段清大東院56號,250098.56,2742831.74
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,56號,2,,新竹市東區光明里6鄰光復路二段清大西院56號二樓,249122.65,2743328.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,56號,3,,新竹市東區光明里6鄰光復路二段清大西院56號三樓,249122.65,2743328.17
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,57號,,,新竹市東區光明里7鄰光復路二段清大東院57號,250232.54,2742781.38
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,57號,,,新竹市東區光明里6鄰光復路二段清大西院57號,249133.01,2743349.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,57號,2,,新竹市東區光明里6鄰光復路二段清大西院57號二樓,249133.01,2743349.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,57號,3,,新竹市東區光明里6鄰光復路二段清大西院57號三樓,249133.01,2743349.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,58號,,,新竹市東區光明里7鄰光復路二段清大東院58號,250109.94,2742835.71
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,58號,,,新竹市東區光明里6鄰光復路二段清大西院58號,249135.08,2743324.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,58號,2,,新竹市東區光明里6鄰光復路二段清大西院58號二樓,249135.08,2743324.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,58號,3,,新竹市東區光明里6鄰光復路二段清大西院58號三樓,249135.08,2743324.37
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,7,光復路二段,清大東院,59號,,,新竹市東區光明里7鄰光復路二段清大東院59號,249922.56,2742943.94
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,6,光復路二段,清大西院,59號,,,新竹市東區光明里6鄰光復路二段清大西院59號,249153.65,2743327.74
