addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,description,x,y,source,source:url
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,168之6號,,,新竹縣尖石鄉義興村9鄰馬胎168之6號,臨,267676.93,2729391.32,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之10號,,,新竹縣尖石鄉義興村9鄰馬胎80之10號,臨,268958.55,2730561.51,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,22之1號,,,新竹縣尖石鄉義興村7鄰馬胎22之1號,臨,265917.87,2729800.46,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,22之6號,,,新竹縣尖石鄉義興村7鄰馬胎22之6號,臨,266419.83,2730416.48,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,89之1號,,,新竹縣尖石鄉義興村9鄰馬胎89之1號,臨,268654.11,2730529.91,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,22之3號,,,新竹縣尖石鄉義興村7鄰馬胎22之3號,臨,265891.01,2729458.43,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,33之1號,,,新竹縣尖石鄉義興村7鄰馬胎33之1號,臨,266035.44,2729516.73,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,40之2號,,,新竹縣尖石鄉義興村8鄰馬胎40之2號,臨,268753.6,2731654.61,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之9號,,,新竹縣尖石鄉義興村9鄰馬胎80之9號,臨,269008.93,2730758.96,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之6號,,,新竹縣尖石鄉義興村7鄰馬胎21之6號,臨,265707.1,2729244.68,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,108之1號,,,新竹縣尖石鄉義興村9鄰馬胎108之1號,臨,268370.34,2730583.42,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,1之1號,,,新竹縣尖石鄉義興村6鄰馬胎1之1號,臨,267820.09,2731563.64,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,3之3號,,,新竹縣尖石鄉義興村6鄰馬胎3之3號,臨,267183.95,2731064.39,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,3之5號,,,新竹縣尖石鄉義興村6鄰馬胎3之5號,臨,267151.26,2731036.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,3號,,,新竹縣尖石鄉義興村6鄰馬胎3號,臨,267231.79,2731282.89,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,6之3號,,,新竹縣尖石鄉義興村6鄰馬胎6之3號,臨,267319.11,2730804.01,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,8之1號,,,新竹縣尖石鄉義興村6鄰馬胎8之1號,臨,266956.62,2730655.81,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,6,,馬胎,12號,,,新竹縣尖石鄉義興村6鄰馬胎12號,臨,266880.65,2730677.54,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,20號,,,新竹縣尖石鄉義興村7鄰馬胎20號,臨,266609.51,2730589.71,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21號,,,新竹縣尖石鄉義興村7鄰馬胎21號,臨,266626.05,2730385.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之8號,,,新竹縣尖石鄉義興村7鄰馬胎21之8號,臨,266697.13,2730625.97,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之9號,,,新竹縣尖石鄉義興村7鄰馬胎21之9號,臨,266176.52,2730217.68,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之1號,,,新竹縣尖石鄉義興村7鄰馬胎21之1號,臨,266455.39,2730450.81,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之2號,,,新竹縣尖石鄉義興村7鄰馬胎21之2號,臨,266411.74,2730384.66,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之3號,,,新竹縣尖石鄉義興村7鄰馬胎21之3號,臨,266278.45,2730309.26,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,21之5號,,,新竹縣尖石鄉義興村7鄰馬胎21之5號,臨,266164.14,2730204.11,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,22號,,,新竹縣尖石鄉義興村7鄰馬胎22號,臨,266632,2730549.36,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,23號,,,新竹縣尖石鄉義興村7鄰馬胎23號,臨,266616.66,2730542.49,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,7,,馬胎,36之1號,,,新竹縣尖石鄉義興村7鄰馬胎36之1號,臨,266065.82,2729101.66,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,41之1號,,,新竹縣尖石鄉義興村8鄰馬胎41之1號,臨,268995.6,2730961.18,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,41之2號,,,新竹縣尖石鄉義興村8鄰馬胎41之2號,臨,268891.96,2731067.17,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,41之3號,,,新竹縣尖石鄉義興村8鄰馬胎41之3號,臨,268873.23,2731011.45,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,45之1號,,,新竹縣尖石鄉義興村8鄰馬胎45之1號,臨,269080.93,2731024.01,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,47號,,,新竹縣尖石鄉義興村8鄰馬胎47號,臨,268007.21,2731241.13,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,47之2號,,,新竹縣尖石鄉義興村8鄰馬胎47之2號,臨,268401.25,2731460.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,53號,,,新竹縣尖石鄉義興村8鄰馬胎53號,臨,268020.35,2731405.11,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,54號,,,新竹縣尖石鄉義興村8鄰馬胎54號,臨,268012.4,2731418.73,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,55之1號,,,新竹縣尖石鄉義興村8鄰馬胎55之1號,臨,268053.01,2731533.95,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,58號,,,新竹縣尖石鄉義興村8鄰馬胎58號,臨,267954.36,2731383.5,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,8,,馬胎,60之1號,,,新竹縣尖石鄉義興村8鄰馬胎60之1號,臨,267907.93,2731379.13,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,61之1號,,,新竹縣尖石鄉義興村9鄰馬胎61之1號,臨,268698.84,2730708.11,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,68之1號,,,新竹縣尖石鄉義興村9鄰馬胎68之1號,臨,268752.96,2730770.73,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,68號,,,新竹縣尖石鄉義興村9鄰馬胎68號,臨,268757.66,2730739.21,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,73號,,,新竹縣尖石鄉義興村9鄰馬胎73號,臨,268762.95,2730733.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,74之1號,,,新竹縣尖石鄉義興村9鄰馬胎74之1號,臨,268678.32,2730747.08,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,75號,,,新竹縣尖石鄉義興村9鄰馬胎75號,臨,268673.03,2730721.29,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,79之3號,,,新竹縣尖石鄉義興村9鄰馬胎79之3號,臨,268816.66,2730755.75,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,79之1號,,,新竹縣尖石鄉義興村9鄰馬胎79之1號,臨,268687.08,2730647.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,79之2號,,,新竹縣尖石鄉義興村9鄰馬胎79之2號,臨,268650.32,2730638.09,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之12號,,,新竹縣尖石鄉義興村9鄰馬胎80之12號,臨,269307.07,2730612.28,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之1號,,,新竹縣尖石鄉義興村9鄰馬胎80之1號,臨,268782.83,2730644.84,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之2號,,,新竹縣尖石鄉義興村9鄰馬胎80之2號,臨,269012.81,2730686.81,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之5號,,,新竹縣尖石鄉義興村9鄰馬胎80之5號,臨,268945.12,2730658.43,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之6號,,,新竹縣尖石鄉義興村9鄰馬胎80之6號,臨,268889.5,2730805.6,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之7號,,,新竹縣尖石鄉義興村9鄰馬胎80之7號,臨,268972.72,2730843.03,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,80之8號,,,新竹縣尖石鄉義興村9鄰馬胎80之8號,臨,269022.84,2730818.95,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,93之1號,,,新竹縣尖石鄉義興村9鄰馬胎93之1號,臨,268678.59,2730234.6,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,100號,,,新竹縣尖石鄉義興村9鄰馬胎100號,臨,268510.82,2730652.57,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,102之1號,,,新竹縣尖石鄉義興村9鄰馬胎102之1號,臨,268536.88,2730633.65,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,104之1號,,,新竹縣尖石鄉義興村9鄰馬胎104之1號,臨,268553.82,2730665,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,107之1號,,,新竹縣尖石鄉義興村9鄰馬胎107之1號,臨,267834.58,2730034.79,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,107之2號,,,新竹縣尖石鄉義興村9鄰馬胎107之2號,臨,267404.16,2729996.37,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,107之3號,,,新竹縣尖石鄉義興村9鄰馬胎107之3號,臨,268368.2,2730430.02,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,108號,,,新竹縣尖石鄉義興村9鄰馬胎108號,臨,268475.12,2730609.26,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,108之7號,,,新竹縣尖石鄉義興村9鄰馬胎108之7號,臨,268365.05,2730511.94,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,108之3號,,,新竹縣尖石鄉義興村9鄰馬胎108之3號,臨,268253.29,2729930.15,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,110之2號,,,新竹縣尖石鄉義興村9鄰馬胎110之2號,臨,267833.25,2729973.05,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,110號,,,新竹縣尖石鄉義興村9鄰馬胎110號,臨,268472.22,2731001.78,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,115之1號,,,新竹縣尖石鄉義興村9鄰馬胎115之1號,臨,268412.16,2730085.27,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,116之2號,,,新竹縣尖石鄉義興村9鄰馬胎116之2號,臨,268491.1,2730263.12,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,117之1號,,,新竹縣尖石鄉義興村9鄰馬胎117之1號,臨,268445.69,2729982.29,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,117之2號,,,新竹縣尖石鄉義興村9鄰馬胎117之2號,臨,268379.42,2729932.56,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,118之1號,,,新竹縣尖石鄉義興村9鄰馬胎118之1號,臨,268367.89,2730037.67,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,122號,,,新竹縣尖石鄉義興村9鄰馬胎122號,臨,268453.72,2729934.12,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,168之7號,,,新竹縣尖石鄉義興村9鄰馬胎168之7號,臨,266756.33,2729509.43,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,168之9號,,,新竹縣尖石鄉義興村9鄰馬胎168之9號,臨,267164.46,2729714.31,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,義興村,9,,馬胎,168之8號,,,新竹縣尖石鄉義興村9鄰馬胎168之8號,臨,266911.31,2729556.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,39之2號,,,新竹縣尖石鄉錦屏村6鄰吹上39之2號,臨,272499.12,2730346.28,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,28之2號,,,新竹縣尖石鄉錦屏村6鄰吹上28之2號,臨,271728.38,2730197.37,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,24之2號,,,新竹縣尖石鄉錦屏村6鄰吹上24之2號,臨,271486.86,2730450.49,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,18之1號,,,新竹縣尖石鄉錦屏村6鄰吹上18之1號,臨,271565.63,2730445.89,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,35之1號,,,新竹縣尖石鄉錦屏村6鄰吹上35之1號,臨,272243.98,2730783.88,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,36之2號,,,新竹縣尖石鄉錦屏村6鄰吹上36之2號,臨,272053.17,2730647.91,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,28之1號,,,新竹縣尖石鄉錦屏村6鄰吹上28之1號,臨,271765.88,2730230.66,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,36之3號,,,新竹縣尖石鄉錦屏村6鄰吹上36之3號,臨,272102.17,2730661.82,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,39之1號,,,新竹縣尖石鄉錦屏村6鄰吹上39之1號,臨,272680.71,2730457.48,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,27之1號,,,新竹縣尖石鄉錦屏村6鄰吹上27之1號,臨,271436.53,2730051.5,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,13號,,,新竹縣尖石鄉錦屏村6鄰吹上13號,臨,271768.68,2730851.57,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,24號,,,新竹縣尖石鄉錦屏村6鄰吹上24號,臨,271483.04,2730441.05,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,28號,,,新竹縣尖石鄉錦屏村6鄰吹上28號,臨,271664.8,2730253.52,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,32之1號,,,新竹縣尖石鄉錦屏村6鄰吹上32之1號,臨,272243.18,2730761.58,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,33號,,,新竹縣尖石鄉錦屏村6鄰吹上33號,臨,272235.64,2730736.39,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,36號,,,新竹縣尖石鄉錦屏村6鄰吹上36號,臨,272252.18,2730648.42,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,36之6號,,,新竹縣尖石鄉錦屏村6鄰吹上36之6號,臨,272150.55,2730628.32,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,36之5號,,,新竹縣尖石鄉錦屏村6鄰吹上36之5號,臨,272280.31,2730610.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,38號,,,新竹縣尖石鄉錦屏村6鄰吹上38號,臨,272276.65,2730694.72,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,39之3號,,,新竹縣尖石鄉錦屏村6鄰吹上39之3號,臨,272514.94,2730543.76,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,6,,吹上,39號,,,新竹縣尖石鄉錦屏村6鄰吹上39號,臨,272305.09,2730717.21,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,2,,比麟,46之1號,,,新竹縣尖石鄉錦屏村2鄰比麟46之1號,臨,273195.42,2731970.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,15之1號,,,新竹縣尖石鄉錦屏村1鄰比麟15之1號,臨,272821.65,2731807.65,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,26之2號,,,新竹縣尖石鄉錦屏村1鄰比麟26之2號,臨,273079.48,2731551.79,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,26之5號,,,新竹縣尖石鄉錦屏村1鄰比麟26之5號,臨,273138.51,2731718.73,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,1之1號,,,新竹縣尖石鄉錦屏村1鄰比麟1之1號,臨,272123.02,2732394.95,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,34之3號,,,新竹縣尖石鄉錦屏村1鄰比麟34之3號,臨,273250.25,2731727.17,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,26之1號,,,新竹縣尖石鄉錦屏村1鄰比麟26之1號,臨,273039.61,2731489.1,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,1,,比麟,26之3號,,,新竹縣尖石鄉錦屏村1鄰比麟26之3號,臨,273084.47,2731691.72,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,2,,比麟,93之5號,,,新竹縣尖石鄉錦屏村2鄰比麟93之5號,臨,273017.56,2732381.04,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,2,,比麟,43之1號,,,新竹縣尖石鄉錦屏村2鄰比麟43之1號,臨,273109.64,2732045.03,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,尖石鄉,錦屏村,2,,比麟,93之6號,,,新竹縣尖石鄉錦屏村2鄰比麟93之6號,臨,273016.12,2732522.5,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
