addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y,addr:TW:dataset,source
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,4,2,澎湖縣馬公市西文里1鄰文城三路6號四樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,4,3,澎湖縣馬公市西文里1鄰文城三路6號四樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,4,5,澎湖縣馬公市西文里1鄰文城三路6號四樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,4,6,澎湖縣馬公市西文里1鄰文城三路6號四樓之6,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,5,1,澎湖縣馬公市西文里1鄰文城三路6號五樓之1,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,5,2,澎湖縣馬公市西文里1鄰文城三路6號五樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,5,3,澎湖縣馬公市西文里1鄰文城三路6號五樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,5,5,澎湖縣馬公市西文里1鄰文城三路6號五樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,6,1,澎湖縣馬公市西文里1鄰文城三路6號六樓之1,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,6,2,澎湖縣馬公市西文里1鄰文城三路6號六樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,6,3,澎湖縣馬公市西文里1鄰文城三路6號六樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,6,5,澎湖縣馬公市西文里1鄰文城三路6號六樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,7,1,澎湖縣馬公市西文里1鄰文城三路6號七樓之1,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,7,2,澎湖縣馬公市西文里1鄰文城三路6號七樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,7,3,澎湖縣馬公市西文里1鄰文城三路6號七樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,7,5,澎湖縣馬公市西文里1鄰文城三路6號七樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,8,1,澎湖縣馬公市西文里1鄰文城三路6號八樓之1,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,8,2,澎湖縣馬公市西文里1鄰文城三路6號八樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,8,3,澎湖縣馬公市西文里1鄰文城三路6號八樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,8,5,澎湖縣馬公市西文里1鄰文城三路6號八樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,9,1,澎湖縣馬公市西文里1鄰文城三路6號九樓之1,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,9,2,澎湖縣馬公市西文里1鄰文城三路6號九樓之2,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,9,3,澎湖縣馬公市西文里1鄰文城三路6號九樓之3,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,文城三路,6號,9,5,澎湖縣馬公市西文里1鄰文城三路6號九樓之5,309170.37,2607267.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,,,澎湖縣馬公市西文里14鄰文城三路52號,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,2,1,澎湖縣馬公市西文里14鄰文城三路52號二樓之1,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,2,2,澎湖縣馬公市西文里14鄰文城三路52號二樓之2,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,3,1,澎湖縣馬公市西文里14鄰文城三路52號三樓之1,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,3,2,澎湖縣馬公市西文里14鄰文城三路52號三樓之2,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,4,1,澎湖縣馬公市西文里14鄰文城三路52號四樓之1,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,4,2,澎湖縣馬公市西文里14鄰文城三路52號四樓之2,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,5,1,澎湖縣馬公市西文里14鄰文城三路52號五樓之1,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,14,文城三路,52號,5,2,澎湖縣馬公市西文里14鄰文城三路52號五樓之2,309242.31,2607278.35,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,5號,,,澎湖縣馬公市西文里10鄰文學路5號,309517.872,2607358.32,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,5之1號,,,澎湖縣馬公市西文里10鄰文學路5之1號,309512.233,2607344.249,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,7號,,,澎湖縣馬公市西文里10鄰文學路7號,309528.241,2607345.439,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,1號,,,澎湖縣馬公市西文里10鄰文學路11巷1號,309549.127,2607329.433,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,2號,,,澎湖縣馬公市西文里10鄰文學路11巷2號,309548.586,2607323.75,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,3號,,,澎湖縣馬公市西文里10鄰文學路11巷3號,309550.48,2607318.608,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,5號,,,澎湖縣馬公市西文里10鄰文學路11巷5號,309551.969,2607311.031,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,6號,,,澎湖縣馬公市西文里10鄰文學路11巷6號,309523.014,2607328.08,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,6號,2,,澎湖縣馬公市西文里10鄰文學路11巷6號二樓,309523.014,2607328.08,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,6號,3,,澎湖縣馬公市西文里10鄰文學路11巷6號三樓,309523.014,2607328.08,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路11巷,6號,4,,澎湖縣馬公市西文里10鄰文學路11巷6號四樓,309523.014,2607328.08,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,15號,,,澎湖縣馬公市西文里10鄰文學路15號,309505.559,2607321.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,15之3號,,,澎湖縣馬公市西文里10鄰文學路15之3號,309500.932,2607282.743,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,23號,,,澎湖縣馬公市西文里10鄰文學路23號,309496.295,2607272.021,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,27號,,,澎湖縣馬公市西文里10鄰文學路27號,309488.97,2607251.725,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,10,文學路,33號,,,澎湖縣馬公市西文里10鄰文學路33號,309479.034,2607186.636,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,8,文學路,39號,,,澎湖縣馬公市西文里8鄰文學路39號,309478.9,2607135.96,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,9,文學路,41號,,,澎湖縣馬公市西文里9鄰文學路41號,309477.16,2607119.15,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,2,文學路,221號,,,澎湖縣馬公市西文里2鄰文學路221號,309535.035,2606917.191,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,1號,,,澎湖縣馬公市西文里24鄰文學路230巷1號,309437.298,2606808.344,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,3號,,,澎湖縣馬公市西文里24鄰文學路230巷3號,309435.152,2606801.612,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,5號,,,澎湖縣馬公市西文里24鄰文學路230巷5號,309394.76,2606806.978,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,7號,,,澎湖縣馬公市西文里24鄰文學路230巷7號,309394.566,2606801.808,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,9號,,,澎湖縣馬公市西文里24鄰文學路230巷9號,309393.98,2606795.954,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,11號,,,澎湖縣馬公市西文里24鄰文學路230巷11號,309392.321,2606789.807,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,13號,,,澎湖縣馬公市西文里24鄰文學路230巷13號,309382.077,2606791.856,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,15號,,,澎湖縣馬公市西文里24鄰文學路230巷15號,309382.467,2606797.124,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,17號,,,澎湖縣馬公市西文里24鄰文學路230巷17號,309383.736,2606802.49,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路230巷,19號,,,澎湖縣馬公市西文里24鄰文學路230巷19號,309383.736,2606808.149,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路,232號,,,澎湖縣馬公市西文里24鄰文學路232號,309453.337,2606808.325,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路,236號,,,澎湖縣馬公市西文里24鄰文學路236號,309451.581,2606802.003,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路,238號,,,澎湖縣馬公市西文里24鄰文學路238號,309450.878,2606797.32,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文學路,240號,,,澎湖縣馬公市西文里24鄰文學路240號,309446.664,2606780.578,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,2號,,,澎湖縣馬公市西文里24鄰文德路2號,309392.01,2607014.086,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,3號,,,澎湖縣馬公市西文里24鄰文德路3號,309424.899,2606985.193,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,5號,,,澎湖縣馬公市西文里24鄰文德路5號,309407.357,2606928.32,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,7號,,,澎湖縣馬公市西文里24鄰文德路7號,309358.85,2606904.6,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,11號,,,澎湖縣馬公市西文里24鄰文德路11號,309348.89,2606889.51,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,12號,,,澎湖縣馬公市西文里24鄰文德路12號,309368.128,2606999.029,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,12之1號,,,澎湖縣馬公市西文里24鄰文德路12之1號,309365.189,2607001.104,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,13號,,,澎湖縣馬公市西文里24鄰文德路13號,309343.359,2606885.547,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,15號,,,澎湖縣馬公市西文里24鄰文德路15號,309339.294,2606882.88,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,17號,,,澎湖縣馬公市西文里24鄰文德路17號,309336.99,2606875.96,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,19號,,,澎湖縣馬公市西文里24鄰文德路19號,309318.786,2606864.371,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,25號,,,澎湖縣馬公市西文里24鄰文德路25號,309318.969,2606844.135,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,26號,,,澎湖縣馬公市西文里24鄰文德路26號,309365.566,2606964.116,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,27號,,,澎湖縣馬公市西文里24鄰文德路27號,309312.364,2606840.959,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,28號,,,澎湖縣馬公市西文里24鄰文德路28號,309355.334,2606948.982,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,28之1號,,,澎湖縣馬公市西文里24鄰文德路28之1號,309368.976,2606968.166,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,29號,,,澎湖縣馬公市西文里24鄰文德路29號,309310.458,2606837.656,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,30號,,,澎湖縣馬公市西文里24鄰文德路30號,309347.751,2606942.148,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,31號,,,澎湖縣馬公市西文里24鄰文德路31號,309307.663,2606834.227,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,33號,,,澎湖縣馬公市西文里24鄰文德路33號,309305.249,2606830.415,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,35號,,,澎湖縣馬公市西文里24鄰文德路35號,309302.709,2606827.367,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,37號,,,澎湖縣馬公市西文里24鄰文德路37號,309300.295,2606823.555,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,39號,,,澎湖縣馬公市西文里24鄰文德路39號,309297.246,2606820.126,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,文德路,41號,,,澎湖縣馬公市西文里24鄰文德路41號,309295.468,2606816.696,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,19,文石路36巷,11號,,,澎湖縣馬公市西文里19鄰文石路36巷11號,309388.06,2607207.98,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,16,新店北路,61號,,,澎湖縣馬公市西文里16鄰新店北路61號,309885.91,2606924.58,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,16,新店北路,63號,,,澎湖縣馬公市西文里16鄰新店北路63號,309892.23,2606929.5,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,16,新店北路,65號,,,澎湖縣馬公市西文里16鄰新店北路65號,309898.6,2606933.91,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,16,新店北路,67號,,,澎湖縣馬公市西文里16鄰新店北路67號,309904.83,2606937.52,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,261號,,,澎湖縣馬公市西文里24鄰新店路261號,309041.588,2607042.292,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,359號,,,澎湖縣馬公市西文里24鄰新店路359號,309284.514,2606800.93,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,361號,,,澎湖縣馬公市西文里24鄰新店路361號,309291.928,2606795.466,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,363號,,,澎湖縣馬公市西文里24鄰新店路363號,309295.636,2606792.734,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,365號,,,澎湖縣馬公市西文里24鄰新店路365號,309299.245,2606790.198,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,367號,,,澎湖縣馬公市西文里24鄰新店路367號,309302.66,2606787.758,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,369號,,,澎湖縣馬公市西文里24鄰新店路369號,309306.27,2606785.807,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,371號,,,澎湖縣馬公市西文里24鄰新店路371號,309310.563,2606783.368,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,373號,,,澎湖縣馬公市西文里24鄰新店路373號,309314.368,2606781.612,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,375號,,,澎湖縣馬公市西文里24鄰新店路375號,309318.075,2606779.368,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,377號,,,澎湖縣馬公市西文里24鄰新店路377號,309326.466,2606776.442,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,379號,,,澎湖縣馬公市西文里24鄰新店路379號,309331.052,2606775.271,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,381號,,,澎湖縣馬公市西文里24鄰新店路381號,309335.344,2606774.392,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,383號,,,澎湖縣馬公市西文里24鄰新店路383號,309340.905,2606773.612,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,385號,,,澎湖縣馬公市西文里24鄰新店路385號,309344.515,2606772.929,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,387號,,,澎湖縣馬公市西文里24鄰新店路387號,309348.613,2606771.953,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,389號,,,澎湖縣馬公市西文里24鄰新店路389號,309353.003,2606770.197,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,391號,,,澎湖縣馬公市西文里24鄰新店路391號,309358.662,2606769.514,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,393號,,,澎湖縣馬公市西文里24鄰新店路393號,309362.272,2606768.734,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,395號,,,澎湖縣馬公市西文里24鄰新店路395號,309367.052,2606768.539,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,397號,,,澎湖縣馬公市西文里24鄰新店路397號,309374.369,2606766.782,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,399號,,,澎湖縣馬公市西文里24鄰新店路399號,309378.272,2606767.27,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,401號,,,澎湖縣馬公市西文里24鄰新店路401號,309382.954,2606767.661,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,403號,,,澎湖縣馬公市西文里24鄰新店路403號,309388.321,2606767.661,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,405號,,,澎湖縣馬公市西文里24鄰新店路405號,309392.516,2606768.344,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,407號,,,澎湖縣馬公市西文里24鄰新店路407號,309396.516,2606767.954,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,409號,,,澎湖縣馬公市西文里24鄰新店路409號,309410.858,2606808.638,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,411號,,,澎湖縣馬公市西文里24鄰新店路411號,309410.37,2606804.443,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,413號,,,澎湖縣馬公市西文里24鄰新店路413號,309409.59,2606800.053,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,415號,,,澎湖縣馬公市西文里24鄰新店路415號,309408.81,2606795.954,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,417號,,,澎湖縣馬公市西文里24鄰新店路417號,309408.127,2606791.467,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,419號,,,澎湖縣馬公市西文里24鄰新店路419號,309407.249,2606787.271,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,421號,,,澎湖縣馬公市西文里24鄰新店路421號,309403.053,2606771.075,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,423號,,,澎湖縣馬公市西文里24鄰新店路423號,309409.492,2606772.051,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,425號,,,澎湖縣馬公市西文里24鄰新店路425號,309425.786,2606806.784,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,427號,,,澎湖縣馬公市西文里24鄰新店路427號,309424.81,2606802.394,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,429號,,,澎湖縣馬公市西文里24鄰新店路429號,309424.713,2606797.711,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,431號,,,澎湖縣馬公市西文里24鄰新店路431號,309424.029,2606793.516,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,433號,,,澎湖縣馬公市西文里24鄰新店路433號,309423.542,2606789.028,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,435號,,,澎湖縣馬公市西文里24鄰新店路435號,309423.152,2606785.028,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,437號,,,澎湖縣馬公市西文里24鄰新店路437號,309422.897,2606773.905,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新店路,439號,,,澎湖縣馬公市西文里24鄰新店路439號,309429.688,2606775.309,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,71號,,,澎湖縣馬公市西文里24鄰新明路71號,309108.547,2607130.05,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路73巷,6號,,,澎湖縣馬公市西文里24鄰新明路73巷6號,309143.139,2607130.844,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,77號,,,澎湖縣馬公市西文里24鄰新明路77號,309220.79,2607050.52,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,79號,,,澎湖縣馬公市西文里24鄰新明路79號,309253.21,2607024.46,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,81號,,,澎湖縣馬公市西文里24鄰新明路81號,309279.18,2607004.19,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,87號,,,澎湖縣馬公市西文里24鄰新明路87號,309287.55,2606975.05,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,89號,,,澎湖縣馬公市西文里24鄰新明路89號,309294.236,2606970.576,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,91號,,,澎湖縣馬公市西文里24鄰新明路91號,309301.043,2606966.315,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,93號,,,澎湖縣馬公市西文里24鄰新明路93號,309307.572,2606962.051,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,1號,,,澎湖縣馬公市西文里24鄰新明路95巷1號,309314.93,2606970.18,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,3號,,,澎湖縣馬公市西文里24鄰新明路95巷3號,309319.63,2606975.934,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,5號,,,澎湖縣馬公市西文里24鄰新明路95巷5號,309324.175,2606983.521,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,7號,,,澎湖縣馬公市西文里24鄰新明路95巷7號,309328.513,2606990.521,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,9號,,,澎湖縣馬公市西文里24鄰新明路95巷9號,309333.439,2606999.051,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,11號,,,澎湖縣馬公市西文里24鄰新明路95巷11號,309337.836,2607005.373,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路95巷,13號,,,澎湖縣馬公市西文里24鄰新明路95巷13號,309342.643,2607011.688,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,106號,,,澎湖縣馬公市西文里24鄰新明路106號,309288.13,2606942.52,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,126號,,,澎湖縣馬公市西文里24鄰新明路126號,309375.752,2606896.345,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,128號,,,澎湖縣馬公市西文里24鄰新明路128號,309382.358,2606892.788,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,136號,,,澎湖縣馬公市西文里24鄰新明路136號,309401.54,2606883.26,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新明路,138號,,,澎湖縣馬公市西文里24鄰新明路138號,309400.73,2606858.3,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新營路,471號,,,澎湖縣馬公市西文里24鄰新營路471號,308873.48,2607077.672,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新營路,472號,,,澎湖縣馬公市西文里24鄰新營路472號,308764.671,2606945.356,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新營路,477號,,,澎湖縣馬公市西文里24鄰新營路477號,309005.837,2607016.86,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新營路,479號,,,澎湖縣馬公市西文里24鄰新營路479號,309038.241,2606987.037,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,24,新營路,481號,,,澎湖縣馬公市西文里24鄰新營路481號,309068.551,2606944.399,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,1,新生路,327號,,,澎湖縣馬公市西文里1鄰新生路327號,309146.35,2607196.9,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,西文里,15,新生路,331號,,,澎湖縣馬公市西文里15鄰新生路331號,309244.499,2607157.196,170852,澎湖縣政府
